"Hannibal –alis m."	"Hannibal –alis m."	"Hannibal"	"Hannibal"	"50"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Hannibal"	"1146"	"Petronius, Satyricon: 26-78"
"harundo –inis f."	"harundō –inis f."	"reed, stick"	"reed, rod, stick"	"40"	"8"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#harundo"	"2302"	"Petronius, Satyricon: 26-78"
"hasta hastae f."	"hasta hastae f."	"spear"	"spear"	"59"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hasta"	"866"	"Petronius, Satyricon: 26-78"
"haurio haurire hausi hastus"	"hauriō haurīre hausī hastus"	"to drain, drink, swallow"	"to drain, drink, swallow"	"74"	"7"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#haurio"	"1440"	"Petronius, Satyricon: 26-78"
"hedera –ae f."	"hedera –ae f."	"ivy"	"ivy"	"41"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hedera"	"3262"	"Petronius, Satyricon: 26-78"
"Helena –ae f."	"Helena –ae f."	"Helena (name)"	"Helen, daughter of Jupiter and Leda, sister of Clytemnestra and of Castor, and wife of Menelaus"	"59"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Helena"	"3262"	"Petronius, Satyricon: 26-78"
"hepatia –orum n."	"hēpatia –ōrum n."	"liver"	"liver"	"66"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hepatia"	"11988"	"Petronius, Satyricon: 26-78"
"herba herbae f."	"herba herbae f."	"grass, herb"	"grass, herb"	"35"	"4"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#herba"	"699"	"Petronius, Satyricon: 26-78"
"Hercules –is m."	"Herculēs –is m."	"Hercules"	"Hercules, the god of strength and labor, son of Jupiter and Alcmena"	"33"	"5"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Hercules"	"549"	"Petronius, Satyricon: 26-78"
"hereditas hereditatis f."	"hērēditās hērēditātis f."	"inheritance"	"inheritance"	"43"	"5"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hereditas"	"1616"	"Petronius, Satyricon: 26-78"
"heres heredis m. or f."	"hērēs hērēdis m. or f."	"heir"	"heir"	"71"	"4"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#heres"	"1178"	"Petronius, Satyricon: 26-78"
"heri"	"herī"	"yesterday or here"	"yesterday or here"	"34"	"3"	"3"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#heri"	"3204"	"Petronius, Satyricon: 26-78"
"Hermeros –otis m."	"Hermeros –otis m."	"Hermeros (a name)"	"Hermeros (a name)"	"52"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Hermeros"	"10620"	"Petronius, Satyricon: 26-78"
"Herogenes –is m."	"Herogenes –is m."	"Herogenes (a name)"	"Herogenes (a name)"	"45"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Herogenes"	"5356"	"Petronius, Satyricon: 26-78"
"heu"	"heu"	"alas! oh!"	"alas! oh!"	"42"	"6"	"5"	"Interjection"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#heu"	"938"	"Petronius, Satyricon: 26-78"
"hic"	"hīc"	"here"	"here, in this place; at this time"	"44"	"10"	"7"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hic"	"337"	"Petronius, Satyricon: 26-78"
"hic haec hoc"	"hic haec hoc"	"this, these"	"this; these"	"26"	"331"	"120"	"Pronoun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hic"	"6"	"Petronius, Satyricon: 26-78"
"hiems hiemis f."	"hiems hiemis f."	"winter"	"winter, winter time; rainy season; cold, frost; storm, stormy weather"	"55"	"5"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hiems"	"908"	"Petronius, Satyricon: 26-78"
"hilaris hilare"	"hilaris hilare"	"cheerful"	"cheerful"	"39"	"8"	"4"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hilaris"	"3262"	"Petronius, Satyricon: 26-78"
"hilaritas –atis f. "	"hilaritās –ātis f. "	"good humor, merriment, fun"	"good humor, merriment, fun"	"49"	"10"	"4"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hilaritas"	"5003"	"Petronius, Satyricon: 26-78"
"hilarus –a –um"	"hilarus –a –um"	"cheerful, gay, merry, blithe, jocund, joyful"	"cheerful, gay, merry, blithe, jocund, joyful"	"52"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hilarus"	"7289"	"Petronius, Satyricon: 26-78"
"hinc"	"hinc"	"from here, hence"	"from here, hence; henceforth"	"28"	"18"	"6"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hinc"	"275"	"Petronius, Satyricon: 26-78"
"Hipparchus –i m."	"Hipparchus –ī m."	"Hipparchus (a name)"	"Hipparchus (a name); a famous astronomer (2nd cent. BCE)"	"40"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Hipparchus"	"14269"	"Petronius, Satyricon: 26-78"
"hircus –i m."	"hircus –ī m."	"he goat"	"he goat"	"57"	"2"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hircus"	"4433"	"Petronius, Satyricon: 26-78"
"Hispanus –a –um"	"Hispānus –a –um"	"Spanish"	"Spanish"	"66"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Hispanus"	"5561"	"Petronius, Satyricon: 26-78"
"histrio –onis m."	"histriō –ōnis m."	"a stage–actor"	"a stage–actor"	"52"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#histrio"	"6259"	"Petronius, Satyricon: 26-78"
"hoc"	"hōc"	"to this place"	"to this place"	"39"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hoc"	"5561"	"Petronius, Satyricon: 26-78"
"hodie"	"hodiē"	"today"	"today, nowadays; at the present time"	"26"	"17"	"9"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hodie"	"1270"	"Petronius, Satyricon: 26-78"
"Homerista –ae m."	"Homērista –ae m."	"Homeric rhapsode"	"Homeric rhapsode"	"59"	"3"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Homerista"	"10620"	"Petronius, Satyricon: 26-78"
"Homerus –i m."	"Homērus –ī m."	"Homer"	"Homer"	"48"	"3"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Homerus"	"3262"	"Petronius, Satyricon: 26-78"
"homo hominis m."	"homō hominis m."	"human being, man"	"human being, man; in pl., people"	"26"	"80"	"35"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#homo"	"51"	"Petronius, Satyricon: 26-78"
"homuncio –onis m."	"homunciō –ōnis m."	"a little man, manikin"	"a little man, manikin"	"34"	"5"	"5"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#homuncio"	"7742"	"Petronius, Satyricon: 26-78"
"honestus –a –um"	"honestus –a –um"	"honorable, decent"	"honorable, respectable"	"34"	"10"	"7"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#honestus"	"641"	"Petronius, Satyricon: 26-78"
"honoro honorare honoravi honoratus"	"honōrō honōrāre honōrāvī honōrātus"	"to honor, dignify"	"to honor, dignify"	"50"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#honoro"	"5003"	"Petronius, Satyricon: 26-78"
"hora horae f."	"hōra hōrae f."	"hour"	"with the Romans, the twelfth part of the period from sunrise to sunset, an hour, in an indefinite sense, personif., Horae, arum, f., the Hours"	"71"	"9"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hora"	"522"	"Petronius, Satyricon: 26-78"
"horologium –i n. "	"hōrologium –ī n. "	"a clock, horologe, sun-dial, water-clock"	"a clock, horologe, sun-dial, water-clock"	"26"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#horologium"	"9629"	"Petronius, Satyricon: 26-78"
"horreum –i n."	"horreum –ī n."	"barn, granary"	"barn, granary"	"53"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#horreum"	"4098"	"Petronius, Satyricon: 26-78"
"horribilis horribile"	"horribilis horribile"	"dreadful"	"dreadful, monstrous"	"63"	"2"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#horribilis"	"2144"	"Petronius, Satyricon: 26-78"
"hortor hortari hortatus sum"	"hortor hortārī hortātus sum"	"to urge"	"to urge, encourage, exhort, advise"	"64"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hortor"	"1109"	"Petronius, Satyricon: 26-78"
"hortus horti m."	"hortus hortī m."	"garden"	"garden"	"53"	"3"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hortus"	"1246"	"Petronius, Satyricon: 26-78"
"hospes hospitis m."	"hospes hospitis m."	"guest; stranger; host"	"host; guest, visitor, stranger; soldier in billets; one who billets soldiers"	"62"	"10"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hospes"	"815"	"Petronius, Satyricon: 26-78"
"hospita –ae f."	"hospita –ae f."	"a hostess"	"she who entertains, a hostess"	"55"	"2"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hospita"	"6015"	"Petronius, Satyricon: 26-78"
"hospitium hospiti(i) n."	"hospitium hospiti(ī) n."	"hospitality"	"hospitality"	"77"	"6"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hospitium"	"1502"	"Petronius, Satyricon: 26-78"
"hospitor hospitari"	"hospitor hospitārī"	"to be a guest, to lodge"	"to be a guest, to put up, lodge, sojourn as a guest"	"77"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hospitor"	"11988"	"Petronius, Satyricon: 26-78"
"huc"	"hūc"	"to here, hither"	"to here, hither"	"37"	"13"	"2"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#huc"	"492"	"Petronius, Satyricon: 26-78"
"huiusmodi"	"hūiusmodī"	"of this sort"	"of this sort"	"56"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#huiusmodi"	"3803"	"Petronius, Satyricon: 26-78"
"humanitas humanitatis f."	"hūmānitās hūmānitātis f."	"humanity"	"human nature/character/feeling; kindness/courtesy; culture/civilization"	"31"	"7"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#humanitas"	"2250"	"Petronius, Satyricon: 26-78"
"humanus –a –um"	"hūmānus –a –um"	"human"	"human; kind; humane, civilized, refined [~ hostiae => human sacrifice]"	"53"	"18"	"2"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#humanus"	"393"	"Petronius, Satyricon: 26-78"
"humilis humile"	"humilis humile"	"humble"	"humble"	"52"	"5"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#humilis"	"1345"	"Petronius, Satyricon: 26-78"
"hydraulus –i m."	"hydraulus –ī m."	"a water-organ"	"a water-organ"	"36"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#hydraulus"	"14269"	"Petronius, Satyricon: 26-78"
"iaceo iacere iacui"	"iaceō iacēre iacuī"	"to lie"	"to lie; lie down; lie ill/in ruins/prostrate/dead; sleep; be situated"	"26"	"28"	"7"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iaceo"	"372"	"Petronius, Satyricon: 26-78"
"iactatio iactationis f."	"iactātiō iactātiōnis f."	"boasting, self-display"	"agitation, shaking; boasting, self-display"	"73"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iactatio"	"6884"	"Petronius, Satyricon: 26-78"
"iacto iactare iactavi iactatus"	"iactō iactāre iactāvī iactātus"	"to throw"	"to throw away, throw out, throw, jerk about; disturb; boast, discuss"	"45"	"8"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iacto"	"689"	"Petronius, Satyricon: 26-78"
"iactura –ae f."	"iactūra –ae f."	"loss (of stature/prestige); sacrifice"	"loss (of stature/prestige); sacrifice"	"30"	"7"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iactura"	"3204"	"Petronius, Satyricon: 26-78"
"iam"	"iam"	"now; already"	"now, already, by/even now; besides; [non ~ => no longer; ~ pridem => long ago];"	"26"	"140"	"57"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iam"	"36"	"Petronius, Satyricon: 26-78"
"iamdudum or iam dudum "	"iamdūdum or iam dudum "	"now for a long time (+ present tense)"	"now for a long time (+ present tense)"	"39"	"4"	"3"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iamdudum"	"2556"	"Petronius, Satyricon: 26-78"
"ianua ianuae f."	"iānua iānuae f."	"door"	"door, doorway"	"28"	"8"	"5"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ianua"	"1514"	"Petronius, Satyricon: 26-78"
"Ianuarius –a –um"	"Iānuārius –a –um"	"of or belonging to Janus or the month of January"	"of or belonging to Janus or the month of January"	"30"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Ianuarius"	"5166"	"Petronius, Satyricon: 26-78"
"iatralipta (iatraliptes) –ae m."	"iātralipta (iātraliptēs) –ae m."	"a physician who cures by anointing, an ointment-doctor,"	"a physician who cures by anointing, an ointment-doctor,"	"28"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#iatralipta"	"14269"	"Petronius, Satyricon: 26-78"
"ibi"	"ibī"	"there; then"	"in that place, there; then, thereupon"	"56"	"5"	"2"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ibi"	"305"	"Petronius, Satyricon: 26-78"
"idem eadem idem"	"īdem eadem idem"	"same"	"same"	"26"	"50"	"16"	"Pronoun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#idem"	"73"	"Petronius, Satyricon: 26-78"
"ideo"	"ideō"	"for this reason"	"therefore, for the reason that, for that reason"	"39"	"16"	"11"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ideo"	"795"	"Petronius, Satyricon: 26-78"
"idoneus –a –um"	"idōneus –a –um"	"appropriate"	"suitable, appropriate, adequate, having right qualities; qualified, able; apt; substantial, solvent; having money to meet obligations, backed by resources"	"71"	"2"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#idoneus"	"1530"	"Petronius, Satyricon: 26-78"
"ieiunium –i n."	"ieiūnium –iī n."	"a fast, hunger"	"a fasting, fast–day, fast; hunger, leanness"	"44"	"2"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ieiunium"	"5356"	"Petronius, Satyricon: 26-78"
"igitur"	"igitur"	"therefore"	"therefore"	"74"	"17"	"3"	"Conjunction"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#igitur"	"167"	"Petronius, Satyricon: 26-78"
"ignis ignis m."	"ignis ignis m."	"fire"	"fire"	"55"	"13"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ignis"	"161"	"Petronius, Satyricon: 26-78"
"ignosco ignoscere ignovi ignotus"	"īgnōscō īgnōscere īgnōvī īgnōtus"	"to pardon, forgive"	"to pardon, forgive (+ dat.)"	"37"	"8"	"4"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ignosco"	"1514"	"Petronius, Satyricon: 26-78"
"Ilias –adis f."	"Īlias –adis f."	"Iliad"	"Iliad"	"29"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Ilias"	"8847"	"Petronius, Satyricon: 26-78"
"Ilium –ii n."	"Īlium –iī n."	"ilium"	"Troy"	"50"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Ilium"	"3262"	"Petronius, Satyricon: 26-78"
"illac"	"illāc"	"that way, on that side, there"	"that way, on that side, there"	"57"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#illac"	"11988"	"Petronius, Satyricon: 26-78"
"ille illa illud"	"ille illa illud"	"that"	"that; those"	"27"	"258"	"143"	"Pronoun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#ille"	"13"	"Petronius, Satyricon: 26-78"
"illic illaec illuc"	"illic illaec illuc"	"pron., that person or thing"	"pron., that person or thing"	"37"	"2"	"1"	"Pronoun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#illic"	"1412"	"Petronius, Satyricon: 26-78"
"illic or illi"	"illīc or illī"	"there"	"there, in that place"	"60"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#illic"	"2509"	"Petronius, Satyricon: 26-78"
"illinc"	"illinc"	"from there"	"from there, thence"	"32"	"7"	"2"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#illinc"	"2117"	"Petronius, Satyricon: 26-78"
"illoc"	"illōc"	"to that place"	"to that place"	"39"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#illoc"	"14269"	"Petronius, Satyricon: 26-78"
"imago imaginis f."	"imāgō imāginis f."	"image, echo"	"likeness, image, appearance; statue; idea; echo; ghost, phantom"	"30"	"10"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imago"	"471"	"Petronius, Satyricon: 26-78"
"imitor imitari imitatus sum"	"imitor imitārī imitātus sum"	"to imitate"	"to imitate"	"64"	"10"	"6"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imitor"	"1460"	"Petronius, Satyricon: 26-78"
"immineo imminere"	"immineō imminēre"	"to threaten; overhang"	"to threaten, be a threat (to); overhang, be imminent (+ dat.)"	"40"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#immineo"	"1678"	"Petronius, Satyricon: 26-78"
"immitto immittere immisi immissus"	"immittō immittere immīsī immīssus"	"to send in"	"to send in(to), let in(to)"	"32"	"6"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#immitto"	"1290"	"Petronius, Satyricon: 26-78"
"immo"	"immō"	"no indeed"	"no indeed (contradiction); on the contrary, more correctly; indeed, nay more"	"27"	"31"	"11"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#immo"	"779"	"Petronius, Satyricon: 26-78"
"impendo –pendere –pendi –pensum"	"impendō –pendere –pendī –pēnsum"	"to expend"	"to weigh out; to lay out; to expend"	"45"	"4"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impendo"	"2375"	"Petronius, Satyricon: 26-78"
"imperiosus –a –um"	"imperiōsus –a –um"	"possessed of command, far-ruling, mighty, powerful, puissant"	"possessed of command, far-ruling, mighty, powerful, puissant"	"39"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imperiosus"	"6543"	"Petronius, Satyricon: 26-78"
"impero imperare imperavi imperatus"	"imperō imperāre imperāvī imperātus"	"to command, control"	"to give an order, order, command; levy; rule (over) (+ dat.); hold political power, be emperor"	"36"	"9"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impero"	"621"	"Petronius, Satyricon: 26-78"
"impetro impetrare impetravi impetratus"	"impetrō impetrāre impetrāvī impetrātus"	"to obtain"	"to obtain/procure (by asking/request/entreaty); succeed/achieve/be granted; obtain"	"52"	"3"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impetro"	"1806"	"Petronius, Satyricon: 26-78"
"impingo –ere –pegi –pactus"	"impingō –ere –pēgī –pāctus"	"to fasten upon; drive"	"to fasten upon; drive, dash against (> in and pango)"	"31"	"3"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impingo"	"5356"	"Petronius, Satyricon: 26-78"
"impleo implere implevi impletus"	"impleō implēre implēvī implētus"	"to fill in/up"	"to fill up, fulfill"	"60"	"16"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impleo"	"1031"	"Petronius, Satyricon: 26-78"
"impono imponere imposui impositus"	"impōnō impōnere impōsuī impōsitus"	"to put on, impose"	"to impose, put upon; establish; inflict; assign/place in command; set; deceive, trick, impose upon (+ dat.)"	"28"	"27"	"6"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impono"	"677"	"Petronius, Satyricon: 26-78"
"imprecor –atus sum"	"imprecor –ātus sum"	"to call down good or"	"to call down good or, more usually, evil by prayer; to invoke evil upon, imprecate, invoke"	"78"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprecor"	"6015"	"Petronius, Satyricon: 26-78"
"improbo improbare improbavi improbatus"	"improbō improbāre improbāvī improbātus"	"to disapprove, blame"	"to disapprove, blame, condemn, reject"	"43"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbo"	"5166"	"Petronius, Satyricon: 26-78"
"improbus –a –um"	"improbus –a –um"	"bad"	"wicked/flagrant; morally unsound; greedy/rude; immoderate; disloyal; shameless"	"26"	"6"	"2"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbus"	"805"	"Petronius, Satyricon: 26-78"
"impropero improperare "	"improperō improperāre "	"to taunt, upbraid"	"to cast as a reproach upon one, to reproach, taunt, upbraid"	"38"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#impropero"	"11988"	"Petronius, Satyricon: 26-78"
"imprudens –entis"	"imprūdēns –entis"	"not seeing or knowing beforehand"	"not seeing or knowing beforehand; unconscious; unwarned"	"32"	"7"	"2"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imprudens"	"3395"	"Petronius, Satyricon: 26-78"
"imus –a –um"	"īmus –a –um"	"deepest, last"	"the lowest, deepest, last, of the underworld"	"30"	"4"	"2"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#imus"	"1973"	"Petronius, Satyricon: 26-78"
"in"	"in"	"in, on"	"in, on (+ abl.); into, onto; against (+ acc.)"	"26"	"554"	"233"	"Preposition"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#in"	"5"	"Petronius, Satyricon: 26-78"
"inaequalis –e"	"inaequālis –e"	"unequal, uneven"	"unequal, uneven"	"52"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#inaequalis"	"4840"	"Petronius, Satyricon: 26-78"
"inaudio inaudire inaudivi inauditum"	"inaudiō inaudīre inaudīvī inaudītum"	"to hear whispered"	"to hear whispered, get an inkling of"	"70"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#inaudio"	"6259"	"Petronius, Satyricon: 26-78"
"inauro –are –avi –atum"	"inaurō –āre –āvī –ātum"	"to cover with gold"	"to cover or overlay with gold, to gild ; to make rich"	"67"	"2"	"2"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#inauro"	"6884"	"Petronius, Satyricon: 26-78"
"incendium incendi(i) n."	"incendium incendi(ī) n."	"fire"	"fire, conflagration; fiery heat; fiery passion/love/hostility; arson (Latham); incendiary missile; meteor; P:flames (pl.) [annonae ~ => high price of grain]"	"53"	"6"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incendium"	"1253"	"Petronius, Satyricon: 26-78"
"incendo incendere incendi incensus"	"incendō incendere incendī incensus"	"to set fire to, burn"	"to set on fire; set fire to, kindle, burn; cause to flame/burn; keep fire burning; scorch; make fiery hot (fever/thirst); light up; cause to glow; intensify; inspire, fire, rouse, excite, inflame; provoke, incense, aggravate"	"50"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incendo"	"923"	"Petronius, Satyricon: 26-78"
"incensus –a –um"	"incēnsus –a –um"	"inflamed, fiery, hot"	"inflamed, fiery, hot"	"67"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incensus"	"10620"	"Petronius, Satyricon: 26-78"
"incestus –a –um"	"incestus –a –um"	"unclean, sinful"	"not religiously pure, unclean, impure, polluted, defiled, sinful, criminal"	"26"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incestus"	"5003"	"Petronius, Satyricon: 26-78"
"incipio incipere incepi inceptus"	"incipiō incipere incēpī inceptus"	"to begin"	"to take on, begin"	"36"	"5"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incipio"	"604"	"Petronius, Satyricon: 26-78"
"inclinatio –onis f. "	"inclīnātiō –ōnis f. "	"a leaning, bending, inclining"	"a leaning, bending, inclining"	"49"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#inclinatio"	"10620"	"Petronius, Satyricon: 26-78"
"inclino inclinare inclinavi inclinatus"	"inclīnō inclīnāre inclīnāvī inclīnātus"	"to influence, bend, tilt"	"to bend, influence, tilt"	"38"	"5"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#inclino"	"3262"	"Petronius, Satyricon: 26-78"
"includo includere inclusi inclusus"	"inclūdō inclūdere inclūsī inclūsus"	"to enclose"	"to shut up/in, imprison, enclose; include"	"26"	"7"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#includo"	"1471"	"Petronius, Satyricon: 26-78"
"incommodus –a –um"	"incommodus –a –um"	"unsuitable"	"unsuitable"	"30"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#incommodus"	"3986"	"Petronius, Satyricon: 26-78"
